site,date,fid,type,form,state,emptied?,fl_density,contents,count,notes,,,,
,,,compost,other,open_no_food,,,,1,big pile/ wooden crate of yard trimmings see photo,,,,
,,1173,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1174,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,1,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
strathcona,08-04,1175,food_litter,,,,medium,starch,1,Rice in compostable food container,,,,
,,1176,food_litter,,,,low,fats,2,greasy take away containers,,,,
,,951,garbage,dumpster,restricted_unknown,,,,,,,,,
,,,recycling-papercardboard,dumpster,open_unknown,,,,,,,,,
,,,other,tote,closed,,,,3,unmarked bins,,,,
,,1177,recycling-papercardboard,tote,closed,,,,,,,,,
,,,garbage,dumpster,locked,,,,,,,,,
,,1178,garbage,tote,closed,,,,,,,,,
,,,compost,tote,closed,,,,,,,,,
,,1179,recycling-papercardboard,dumpster,open_unknown,,,,,,,,,
,,,garbage,dumpster,open_unknown,,,,,,,,,
,,957,garbage,dumpster,open_unknown,,,,,,,,,
,,1180,garbage,dumpster,restricted_unknown,,,,,,,,,
,,,garbage,tote,closed,,,,,,,,,
,,,compost,tote,closed,,,,,,,,,
,,954,recycling-papercardboard,dumpster,closed,,,,,,,,,
,,,garbage,dumpster,open_w_food,No,,,,,,,,
,,,garbage,dumpster,locked,,,,,,,,,
,,1055,compost,tote,closed,,,,,,,,,
,,1181,recycling-containers,home_bin,open_no_food,No,,,,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,,contains cardboard,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,,,,,,
,,956,garbage,tote,closed,,,,3,,,,,
,,,compost,tote,closed,,,,,,,,,
,,958,compost,tote,closed,,,,2,,,,,
,,,recycling-glass,tote,closed,,,,,,,,,
,,,recycling-papercardboard,tote,closed,,,,2,,,,,
,,,recycling-containers,tote,closed,,,,3,,,,,
,,959,recycling-containers,dumpster,closed,Yes,,,,Just emptied by truck,,,,
,,1182,food_litter,,,,medium,starch,,Rice and sauce from just emptied dumpster? -see vid,,,,
,,960,garbage,dumpster,open_unknown,,,,,,,,,
,,,garbage,dumpster,closed,,,,,,,,,
,,,compost,tote,closed,,,,,,,,,
,,,recycling-containers,tote,closed,,,,,,,,,
,,,recycling-papercardboard,tote,closed,,,,,,,,,
,,961,garbage,dumpster,open_unknown,No,,,,,,,,
,,964,garbage,stationary,restricted_food,Yes,,,,emptied 5 minutes ago,,,,
,,1183,food_litter,plastic_bag,,,,,,orange peel on dumpster,,,,
,,1184,food_litter,,,,,,,Quarter water melon,,,,
,,1058,garbage,stationary,open_w_food,No,,fruit,,orange pe e,,,,
,,967,garbage,stationary,restricted_unknown,No,,,,,,,,
,,966,garbage,stationary,restricted_unknown,No,,,,,,,,
,,969,garbage,stationary,restricted_food,No,,,,Chocolate on wrapping,,,,
,,1185,garbage,tote,closed,,,,,,,,,
,,971,food_litter,,,,high,starch,,Rice ,,,,
,,1186,food_litter,,,,medium,starch,,Baguette bread- ice cream wrapper and food container,,,,
,,975,garbage,stationary,open_w_food,No,,fruit,,Banana peel and apple core,,,,
,,974,garbage,stationary,open_w_food,No,,fruit,,Orange peel,,,,
,,1187,food_litter,,,,medium,other_protein,,Hot chowdate powder,,,,
,,1188,food_litter,,,,low,animal_protein,,food containers- bone- chocolate desert residue,,,,
,,1189,food_litter,,,,low,vegetable,,Squished sweet plato and orange peel,,,,
,,1190,food_litter,,,,<visible,,,,,,,
,,1191,food_litter,,,,<visible,,2,,,,,
,,1192,garbage,dumpster,locked,,,,,,,,,
,,982,garbage,dumpster,locked,,,,,,,,,
,,983,garbage,dumpster,locked,,,,,,,,,
,,,recycling-papercardboard,dumpster,locked,,,,,,,,,
,,,compost,tote,closed,,,,,,,,,
,,,recycling-papercardboard,tote,closed,,,,,,,,,
,,985,recycling-papercardboard,dumpster,closed,,,,,,,,,
,,,garbage,dumpster,closed,,,,2,,,,,
,,986,other,tote,closed,,,,,unmarked,,,,
,,,recycling-papercardboard,tote,closed,,,,,,,,,
,,,recycling-glass,tote,closed,,,,,,,,,
,,1193,food_litter,,,,medium,starch,,Oatmeal,,,,
,,989,garbage,dumpster,locked,,,,,,,,,
,,990,garbage,tote,closed,,,,,,,,,
,,,compost,tote,closed,,,,,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,,,,,,
,,,garbage,tote,open_unknown,,,,,,,,,
,,,garbage,plastic_bag,,,,,4,,,,,
,,992,garbage,tote,open_inbag_unknown,No,,,,,,,,
,,1194,food_litter,,,,low,fruit,,banana,,,,
,,1195,food_litter,,,,low,starch,,rice in container,,,,
,,995,compost,dumpster,locked,,,,,,,,,
,,,garbage,dumpster,locked,,,,,graffitied over,,,,
,,998,other,dumpster,locked,,,,,,,,,
,,1000,garbage,dumpster,open_no_food,No,,,,,,,,
,,1196,food_litter,,,,high,starch,,Red cereal puffs,,,,
,,1197,food_litter,,,,medium,starch,,Potato enclosed ind takeaway container,,,,
,,1002,recycling-containers,tote,locked,,,,,,,,,
,,,recycling-glass,tote,locked,,,,,,,,,
,,,recycling-papercardboard,tote,locked,,,,,,,,,
,,1198,recycling-papercardboard,tote,closed,,,,,,,,,
,,,recycling-containers,tote,closed,,,,,,,,,
,,,recycling-glass,tote,closed,,,,2,,,,,
,,,recycling-papercardboard,tote,restricted_unknown,No,,,,,,,,
,,1199,garbage,tote,closed,,,,,,,,,
oppenheimer_spot,08-04,1200,garbage,tote,restricted_unknown,No,,,4,,,,,
,,,food_litter,,,,high,nuts_seeds,,Bird seed,,,,
43_churchill,08-15,1202,garbage,tote,closed,,,,1,,,,,
,,1123,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,2,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1125,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-glass,home_bin,open_empty,,,,2,,,,,
,,,recycling-containers,home_bin,open_empty,,,,1,,,,,
,,1126,compost,tote,closed,,,,2,not on street on the side near garage,,,,
,,,garbage,tote,closed,,,,1,not on street on the side near garage,,,,
,,1127,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1128,garbage,tote,open_inbag_unknown,No,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,additional cardboard Stacked outside of home bin because home bin is full,,,,
,,,recycling-glass,home_bin,open_w_food,No,<visible,fats,1,avocado cooking oil,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,1129,compost,tote,closed,,,,1,,,,,
,,1131,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1132,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1134,compost,tote,closed,,,,1,not on street on the side near garage,,,,
,,,garbage,tote,closed,,,,1,not on street on the side near garage,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,not on street on the side near garage,,,,
,,,recycling-papercardboard,home_bin,open_empty,,,,1,not on street on the side near garage,,,,
,,1135,garbage,tote,open_inbag_unknown,No,,,2,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,2,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,1136,garbage,tote,closed,,,,1,,,,,
,,,garbage,other,open_inbag_unknown,No,,,3,in homeowners own bin not the Vancouver bins. In their backyard not out on the street  see photo,,,,
,,1137,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1138,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1139,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,open_w_food,No,high,fruit,1,compost filled with apples see photo,,,,
,,,recycling-containers,home_bin,open_empty,,,,1,flipped upside down coke can on top of the bin,,,,
,,1140,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1141,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1142,compost,tote,open_unknown,,,,1,lots of liquid from old compost,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,recycling-glass,home_bin,open_empty,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_empty,,,,1,,,,,
,,1144,garbage,tote,closed,,,,1,,,,,
,,1145,compost,tote,closed,,,,2,,,,,
,,1203,compost,tote,closed,,,,1,,,,,
,,1146,garbage,tote,closed,,,,1,not on street in homeowners garage locked away,,,,
,,,compost,tote,closed,,,,1,not on street in homeowners garage locked away,,,,
,,,recycling-papercardboard,home_bin,open_unknown,,,,1,not on street in homeowners garage locked away,,,,
,,,recycling-containers,home_bin,open_unknown,,,,1,not on street in homeowners garage locked away,,,,
,,,recycling-glass,home_bin,open_unknown,,,,1,not on street in homeowners garage locked away,,,,
,,1148,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,garbage,tote,closed,,,,2,,,,,
,,,compost,tote,open_no_food,No,,,1,,,,,
,,1149,garbage,tote,closed,,,,1,,,,,
,,1150,food_litter,,,,high,fruit,1,apples falling from apple tree,,,,
,,1151,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1152,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1153,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1154,garbage,tote,closed,,,,1,,,,,
,,1159,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,2,,,,,
,,,garbage,tote,closed,,,,2,,,,,
,,,compost,tote,closed,,,,2,,,,,
,,1160,compost,tote,open_empty,,,,1,,,,,
,,1162,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1163,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,in backyard not out on Street,,,,
,,1165,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1166,recycling-containers,home_bin,open_empty,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_empty,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1167,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_empty,,,,1,,,,,
,,1168,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1171,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,open_empty,,,,3,homeowner's own bing3 stacked On each other,,,,
,,,other,other,,,,,1,,,,,
,,1170,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,compost,other,closed,,,,1,homeowners own compost bin,,,,
,,1172,garbage,tote,closed,,,,2,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,compost,other,,,,,1,,,,,
43_churchill,08-17,1202,garbage,tote,closed,,,,1,,,,,
,,1122,garbage,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1123,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1124,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,maggots on tote,,,,
,,,recycling-papercardboard,other,,No,,,1,not in home bin but in a cardboard box,,,,
,,,recycling-containers,home_bin,open_w_food,No,medium,,2,lots of takeout Containers with grease,,,,
,,1204,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1125,recycling-glass,home_bin,open_empty,,,,2,,,,,
,,,recycling-containers,home_bin,open_empty,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1126,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,2,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1205,compost,tote,closed,,,,1,not out on the street for Pickup in driveway,,,,
,,1127,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1128,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_w_food,No,<visible,fats,1,balsamic vinegar not washed out and avocado cooking oil,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,extra cardboard next to paper home bin because bin is full,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,open_inbag_unknown,No,,,1,,,,,
,,1129,compost,tote,closed,,,,1,,,,,
,,1130,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,,,,,,1,stack of cardboard not in a bin,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1206,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1131,garbage,tote,open_inbag_unknown,No,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1132,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,1207,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,other,open_w_food,No,<visible,starch,1,some cake crumbs in container bin is not Vancover official bin see photo,,,,
,,1134,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1135,garbage,tote,open_inbag_unknown,No,,,3,chip bag near garbage,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,2,,,,,
,,,recycling-containers,home_bin,open_w_food,No,<visible,dairy,2,unwashed Chocolate milk jug,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,1137,recycling-papercardboard,home_bin,open_no_food,No,,,3,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1138,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1139,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_w_food,No,low,,1,unwashed takeout containers with oil,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1140,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1141,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_w_food,No,medium,vegetable,1,"glass jar filled with ""leek flower paste""",,,,
,,1142,compost,tote,open_unknown,,,,1,bin filled with old compost liquid,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,recycling-glass,home_bin,open_empty,,,,1,,,,,
,,,recycling-containers,home_bin,open_empty,,,,2,,,,,
,,1143,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,1144,garbage,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1145,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_w_food,No,low,animal_protein,1,takeout with leftover beef and other sauces,,,,
,,,compost,tote,closed,,,,2,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1203,recycling-papercardboard,home_bin,open_no_food,No,,,2,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_w_food,No,low,,1,soy sauce unwashed from jar,,,,
,,,other,other,,,,,1,home bin filled with plastic see photo,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1146,recycling-papercardboard,home_bin,open_unknown,,,,1,in backyard behind gate not on the street for pickup,,,,
,,,recycling-containers,home_bin,open_unknown,,,,1,in backyard behind gate not on the street for pickup,,,,
,,,compost,tote,closed,,,,1,in backyard behind gate not on the street for pickup,,,,
,,1208,garbage,tote,closed,,,,1,,,,,
,,,recycling-glass,home_bin,open_w_food,No,low,dairy,1,unwashed bubble tea cup,,,,
,,1209,recycling-glass,home_bin,open_w_food,No,low,vegetable,1,leftover spring mix salad,,,,
,,,recycling-containers,home_bin,open_w_food,No,medium,,1,"starbucks coffee with lots of coffee in the cup, unwashed sauce container, unwashed ranch container",,,,
,,1147,compost,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,compost,home_bin,open_no_food,,,,1,,,,,
,,1148,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,garbage,tote,closed,,,,2,,,,,
,,,compost,tote,open_no_food,No,,,1,,,,,
,,1149,garbage,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_empty,,,,2,,,,,
,,,recycling-containers,home_bin,open_unknown,,,,1,in backyard not on the Street,,,,
,,,other,other,,,,,2,2 homeowners own bin not affiliated with Vancouver waste,,,,
,,1150,food_litter,,,,high,fruit,,apples fallen for thee,,,,
,,1151,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1152,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1153,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,2,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1154,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,other,,No,,,1,not in Vancover bin but cardboard is in a large Breka paper bag,,,,
,,1210,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,2,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,1155,garbage,tote,closed,,,,1,,,,,
,,,recycling-glass,home_bin,open_empty,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,1211,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1156,recycling-papercardboard,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1157,recycling-containers,home_bin,open_empty,,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,2,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,1158,garbage,tote,closed,,,,1,,,,,
,,1159,recycling-glass,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-containers,home_bin,open_no_food,No,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,in the containers bin rather than yellow paper home bin,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,garbage,tote,closed,,,,1,,,,,
,,1160,recycling-containers,home_bin,open_empty,,,,1,flipped upside down,,,,
,,,compost,tote,open_empty,,,,1,,,,,
,,1161,garbage,tote,closed,,,,1,,,,,
,,,compost,tote,closed,,,,1,,,,,
,,,recycling-papercardboard,home_bin,open_no_food,No,,,1,some cardboard on the side because bag is filled,,,,
